"persid";"apellido1";"apellido2";"nombre";"municipio";"fechanac";"horasextra"
"a9c89f573";"CABALLERO";"MORENO";"JOSE MANUEL";"46076";"1969-11-13";891
"a9d513b14";"MONTESINOS";"MORENO";"DAVID";"46052";"1969-12-08";669
"a9f2b2e9f";"MONTESINOS";"MORENO";"JAVIER";"30006";"1970-02-25";56
"aa235d844";"PALACIOS";"MORENO";"JOSE GABRIEL";"46129";"1970-03-07";854
"aa5dd4e28";"BERNAL";"MORONTA";"ANTONIO";"02046";"1970-04-08";176
"aac7b8f76";"ORTIN";"MOROTE";"CARIDAD";"03014";"1970-05-07";930
"ab02ccacb";"FERRER";"MOROTE";"JOSE FRANCISCO";"03014";"1971-05-04";746
"ab2f249cb";"ESPAZA";"MOROTE";"MARIA LOURDES";"03014";"1971-10-16";342
"ab6cb5a26";"SANCHEZ";"MOROTE";"ELENA";"03014";"1972-01-28";714
"ac3acfadf";"ANDRES";"MOROTE";"MARIA LUISA";"03014";"1972-04-10";542
"ac48c7a83";"LOPEZ";"MOSQUERA";"ELENA";"03014";"1972-07-01";11
"ac4da6e08";"MAS";"MOYA";"MIGUEL ANGEL";"03014";"1972-11-23";110
"ac7da6e50";"GUIJARRO";"MOYA";"JUAN ANDRES";"03014";"1973-04-21";394
"aceeb46bb";"LOPEZ";"MOYA";"RAQUEL";"03014";"1974-03-10";943
"ad07ac1f3";"FERRANDIZ";"MOYA";"JOSE LUIS";"03014";"1974-03-14";190
"ad2876958";"GONZALEZ";"MOYA";"JAIME";"03014";"1974-04-22";73
"ad4be0e6c";"MOYA";"MOYA";"FRANCISCO DE BORJA";"03014";"1974-08-20";572
"ad51e69dc";"ILLANA";"MULERO";"ALICIA";"03014";"1975-07-26";265
"ad5b961da";"RAMON";"MULLOR";"MARINA";"03014";"1975-10-10";34
"ad725eaf1";"FLORES";"MULLOR";"EMILIO";"03014";"1975-10-23";823
"ad9b370c6";"ALGADO";"MUNERA";"PEDRO";"03014";"1975-12-04";886
"addc381fa";"CALABUIG";"MUNGUIA";"Mª ISABEL";"03014";"1976-01-07";852
"aded4a53b";"DUBIA";"MUÑOZ";"M. INMACULADA";"03014";"1976-02-01";184
"ae0e938fe";"CASES";"MUÑOZ";"MARIA DEL CARMEN";"03014";"1976-02-26";996
"ae29ce869";"MORA";"MUÑOZ";"MARIA INMACULADA";"03014";"1976-11-14";720
"ae31c7924";"ALEMAÑ";"MUÑOZ";"ADORACION";"03014";"1977-01-15";905
"ae5d58c90";"LOPEZ";"MUÑOZ";"M. DOLORES";"03014";"1977-01-16";282
"ae60f1872";"MAÑOGIL";"MUÑOZ";"MARIA JOSE";"03014";"1977-06-06";780
"ae62740e9";"BENEYTO";"MUÑOZ";"FRANCISCO JOSE";"03014";"1977-10-01";813
"aefb56108";"DIE";"MUÑOZ";"ARMANDO";"03014";"1978-02-01";363
"af0787211";"ESCRIVA";"MUÑOZ";"ROSER";"03014";"1978-04-04";670
"af17a2770";"ORTEGA";"MUÑOZ";"PEDRO RAFAEL";"03014";"1978-06-12";481
"af571684d";"MOLINA";"MUÑOZ";"MIGUEL ANGEL";"03014";"1978-06-30";420
"af864c4d5";"GARCIA";"MUÑOZ-QUIROS";"ANA BELEN";"03014";"1978-07-28";523
"af9cfe444";"CLAR";"MURCIA";"ANTONIO";"03014";"1978-08-12";658
"afa2c9b13";"RUIZ";"MURCIEGO";"NOEMI";"03014";"1978-10-26";269
"afbdba142";"CERVERA";"MUT";"MARIA CONCEPCION";"03014";"1979-06-21";0
"afd499f53";"BENEYTO";"NAREBSKA";"MARIA ASUNCION";"03014";"1979-07-23";63
"afe40d831";"CANDELA";"NAVARRETE";"DAVID";"03014";"1979-11-14";811
"afe741adf";"ZAMORA";"NAVARRETE";"MIGUEL";"03014";"1980-01-05";11
"aff3aa3c2";"SANCHEZ";"NAVARRO";"JOSE";"03014";"1980-02-14";174
"b02158e35";"YAGUES";"NAVARRO";"VICENTE R.";"03014";"1980-05-14";204
"b068c3c7b";"BLANES";"NAVARRO";"ANTONIO";"03014";"1980-05-17";954
"b06ceb64d";"GOMEZ";"NAVARRO";"CELIA";"03014";"1980-05-26";364
"b0a91d54a";"PASCUAL";"NAVARRO";"FERNANDO";"03014";"1980-06-18";278
"b0c717fb6";"LEAL";"NAVARRO";"JOSE MANUEL";"03014";"1980-11-06";526
"b10143320";"LOPEZ";"NAVARRO";"JORGE";"03014";"1981-02-19";433
"b1894e17f";"CONEJERO";"NAVARRO";"MARIA FELICIANA";"03014";"1981-05-08";543
"b1a294868";"BROSETA";"NAVARRO";"ANDRES";"03014";"1981-08-01";560
"b1c8d632e";"SANCHEZ";"NAVARRO";"JOSE ENRIQUE";"03014";"1981-10-02";256
"b206a68c6";"SANCHEZ-FLOR";"NAVARRO";"MARIA JOSE";"03014";"1981-11-22";428
"b242385c3";"MARTINEZ";"NAVARRO";"PURIFICACION AURORA";"03014";"1982-03-28";411
"b2484c8ca";"PRIETO";"NAVARRO";"M. CARMEN";"03014";"1982-04-08";440
"b24fb5d7b";"GUALDE";"NAVARRO";"VICENTA";"03014";"1982-08-22";423
"b28f7034c";"PUERTO";"NEBOT";"MARIA DEL CARMEN";"03014";"1983-01-12";131
"b2aa87219";".";"NEGUERUELA";"STEFANIA";"03014";"1983-02-14";344
"b3428995f";"SANTAMARIA";"NEIPP";"M. DOLORES";"03014";"1983-07-08";706
"b3e60e336";"IBI";"NESCOLARDE";"FRANCESC XAVIER";"03014";"1983-09-07";911
"b4097b2c2";"NAVARRO";"NIETO";"JOAQUIM";"03014";"1983-12-24";69
"b4196a3f4";"SOGORB";"NIETO";"CELIA";"03014";"1984-10-25";581
"b4268caf7";"GONZALEZ";"NOAILLES";"SUSANA";"03014";"1985-03-09";639
"b441499ef";".";"NOLASCO";"ILONA";"03014";"1985-04-24";490
"b444cee16";"REVERTE";"NOMDEDEU";"DANIEL SALVADOR";"03014";"1985-07-28";104
"b455aac12";"POVEDA";"NOREÑA";"JOSE";"03014";"1985-10-03";297
"b53c83ffe";"GARCIA";"NUEDA";"JOSE ANTONIO";"03014";"1965-01-31";840
"b59b64cb2";"MEDINA";"NUEVO";"VICTOR MANUEL";"03014";"1965-03-07";373
"b5ea22a69";"MARIN";"NUÑEZ";"TOMAS";"03014";"1965-05-12";297
"b5fcac830";"HERRANZ";"NUÑEZ";"JULIO LUIS";"03014";"1965-05-20";904
"b61e38a02";"SANZ";"OLAYA";"ESTHER";"03014";"1965-07-19";309
"b654c2d80";"GONZALEZ";"OLCINA";"JAVIER";"03014";"1965-08-03";77
"b66fba96b";"GARCIA-FONTECHA";"OLIVARES";"M. CARMEN";"03014";"1965-08-06";388
"b67b0f662";"AGULLO";"OLIVER";"ISABEL";"03014";"1965-11-27";262
"b6808f684";"MONTAÑEZ";"OLIVER";"NILDA MARGOT";"03014";"1966-03-30";442
"b69719844";"IVARS";"OLTRA";"ESMERALDA";"03014";"1966-12-15";789
"b75bfc56e";"NIETO";"OMIST";"VICTORIA";"03014";"1967-09-26";876
"b779bfa7a";"JOVER";"ONANDIA";"ANTONIO";"03014";"1968-07-24";209
"b7808b96e";"CERDA";"OÑATE";"MARCO ANTONIO";"03014";"1968-11-20";348
"b79aba486";"LOSADA";"ORDOÑEZ";"JUAN MARTIN";"03014";"1969-06-22";131
"b7b57a1ad";".";"ORDOÑEZ";"INNA";"03014";"1969-11-19";638
"b7cfb2cdf";"RAMIREZ";"ORDOÑEZ";"JOSEFA";"03014";"1969-11-25";760
"b8177225f";"SALINAS";"ORDOÑEZ";"MANUEL";"03090";"1969-12-20";571
"b818d3a4b";"GALIANA";"ORGILES";"JOSEFA";"03090";"1969-12-30";60
"b83e34aa9";"GIMENEZ";"ORS";"JUAN FERNANDO";"03050";"1970-01-21";891
"b856778b0";"RODRIGUEZ";"ORTEGA";"JOAQUINA";"03050";"1970-09-10";916
"b8888cc17";"TEJERA";"ORTEGA";"CARLA MARIA";"03050";"1970-10-10";767
"b89cd004f";"MIGUELEZ";"ORTEGA";"MARIA TERESA";"03050";"1971-04-02";802
"b8afd7daf";"FLORES";"ORTEGA";"VICTORIA EUGENIA";"03050";"1971-06-26";73
"b8aff0fba";"ALONSO";"ORTEGA";"EMPAR";"03050";"1971-08-18";837
"b8ee56430";"CARRASCO";"ORTEGA";"MARIA DEL CARMEN";"03050";"1971-12-01";382
"b8f386f46";"SALA";"ORTIZ";"JUAN CARLOS";"03050";"1972-03-23";713
"b8f816ac2";"MOLTO";"ORTIZ";"MARIA CRISTINA";"03050";"1972-08-07";486
"b914cbebf";"RODENAS";"ORTIZ";"MIGUEL ANGEL";"03050";"1972-08-11";9
"b93878c63";"DIAZ";"ORTIZ";"RAQUEL";"03032";"1972-10-19";166
"b96055b68";"FERRANDEZ";"ORTS";"MIGUEL ANTONIO";"03014";"1972-10-27";860
"b974a3261";"RUIZ";"ORTS";"MARIA LUISA";"03014";"1973-01-11";307
"b97c76c36";"LOBO";"ORTUÑO";"JAVIER";"03014";"1973-04-13";69
"b989cd102";"MARCO";"ORTUÑO";"MARIA JUANA";"03014";"1973-05-12";42
"b98d230c6";"GUILLEN";"ORTUÑO";"ANNA ISABEL";"03014";"1973-06-06";616
"b99dbb1c7";"VICENT";"ORTUÑO";"AQUILINO";"03014";"1973-08-06";147
"b9c01ec17";"IBAÑEZ";"OTERINO";"ANA";"03014";"1974-05-13";879
"b9e294a67";"FERRIZ";"PACCE";"RAFAEL";"03014";"1974-07-29";589
"b9e6cb4d5";"GARCIA";"PACHECO";"JULIO ALBERTO";"03014";"1974-09-11";97
"ba08ca909";"ARACIL";"PAKHROU";"MIGUEL";"03014";"1975-03-28";667
"ba12a552e";"IZQUIERDO";"PALACIOS";"ANGELA MARIA";"03014";"1975-07-10";464
"ba2f89cf6";"OLMEDO";"PALAZON";"ANGEL";"03014";"1975-07-24";306
"ba33032bb";"ALIENDE";"PALMERO";"JOSE MANUEL";"03014";"1975-08-02";14
"ba37cc5dd";"MAESTRE";"PALOMAR";"DARIO";"03014";"1975-09-09";595
"ba3a4faa8";"CARRATALA";"PALOMAR";"CRISTINA";"03014";"1975-11-15";944
"ba519ae2e";"PARDO";"PALOMO";"ANTONIA";"03014";"1975-12-19";774
"ba6e90ea7";"MANCEBO";"PALOMO";"LAURA";"03014";"1976-09-29";165
"ba8bcb99a";"FERRER";"PANCHON";"LUIS";"03014";"1976-10-22";4
"ba94e48c2";"PAÑOS";"PARADA";"FRANCISCO JAVIER";"03014";"1976-11-22";665
"baf607444";" MEDRANO";"PARDO";"ELISA";"03014";"1977-01-24";81
"bb04cd569";"VARELA";"PARDO";"CONCEPCION";"03014";"1977-02-19";772
"bb082f2b0";"CANDELA";"PARDO";"JAVIER";"03014";"1977-03-14";466
"bb67c30c5";"BERNA";"PAREDES";"PALOMA";"03014";"1977-06-24";154
"bb74b00d5";"PASCUAL";"PARICIO";"PILAR";"03014";"1977-07-11";608
"bbc46370e";"FERNANDEZ";"PARRA";"AGUSTIN";"03014";"1977-08-02";848
"bbc5b18bd";"ROSELLO";"PARREÑO";"LUIS MIGUEL";"03014";"1977-09-02";867
"bc27c97a0";"FERRANDO";"PARREÑO";"SALVADOR";"03014";"1977-12-14";935
"bc6d3070a";"ZORNOZA";"PARRILLA";"EVA MARIA";"03014";"1978-02-10";334
"bc7e88825";"GIMENEZ";"PASCUAL";"ALBERTO JOSE";"03014";"1978-02-15";877
"bcc128215";"GOMEZ";"PASCUAL";"MARIA ISABEL";"03014";"1978-03-03";101
"bcd693604";"MARTINEZ";"PASCUAL";"CRISTINA";"03014";"1978-04-12";193
"bcf8519b7";"AZORIN";"PASCUAL";"ANA";"03014";"1978-05-23";183
"bd646f160";"MEDINA";"PASTOR";"ANA";"03014";"1978-08-06";171
"bd744615e";"PIZARRO";"PASTOR";"CRISTINA MARIA";"03014";"1978-09-07";236
"bd83bf7e4";"ALIAGA";"PASTOR";"FRANCISCO PRIMITIVO";"03014";"1978-10-07";799
"bdf398a14";"JALDO";"PASTOR";"LUIS JAVIER";"03014";"1979-02-27";318
"bdf59d8f2";"TORREGROSA";"PASTOR";"JOAQUIN";"03014";"1979-05-21";668
"be300edaa";"PRATS";"PASTOR";"ESTHER";"03014";"1979-05-31";678
"be36e7e82";"SIURANA";"PASTOR";"AMPARO";"03014";"1979-08-09";765
"be39fda54";"VIALARD";"PASTOR";"JESUS";"03014";"1979-12-27";344
"be408f5df";"GARCIA";"PASTOR";"JOSE LUIS";"03014";"1980-02-05";371
"bea05a5d0";"FUENTES";"PASTOR";"CAROLINA";"03014";"1980-10-28";71
"bedb4e6ae";"MARTINEZ";"PASTOR";"BEATRIZ";"03014";"1980-12-16";359
"befc087e5";"ZARAGOZA";"PASTOR";"RAFAEL";"03014";"1981-01-17";967
"befe9551d";"MONTIEL";"PASTOR";"DOLORES";"03014";"1981-03-13";14
"bf152f556";"POMA";"PASTOR";"ROSARIO";"03014";"1981-04-11";133
"bf83006e7";"JUAN";"PASTOR";"JESUS";"03014";"1981-08-24";132
"bf99a4b08";"POLO";"PASTOR";"CAYETANO";"03014";"1981-09-27";19
"bfb5461b8";"BENJUMEA";"PASTOR";"CARMEN";"03014";"1982-02-25";798
"bfd18a5b0";"PALACIOS";"PATRAS";"MARIA JOSE";"03014";"1982-05-08";213
"bfec18d6d";"TORREGROSA";"PAYA";"ANTONIO";"03014";"1982-07-18";791
"c024218b0";"SOLBES";"PAYA";"MARIA JOSE";"03014";"1982-08-15";263
"c051eed17";"ALDEGUER";"PAYA";"RAMON";"03014";"1983-04-04";367
"c05b07cd6";"DELEGIDO";"PEDRAZA";"BEATRIZ";"03014";"1983-09-22";398
"c05f42d6a";"LOPEZ";"PEINADO";"JOSE NORBERTO";"03014";"1984-01-14";111
"c07567d20";"GARCIA";"PELAEZ";"DAVID";"03014";"1984-02-03";234
"c096b0c01";"QUEMOUN";"PELLUCH";"FERNANDE ELISABETH";"03014";"1984-05-21";333
"c0a7c9633";"GIL";"PENADES";"MARIA JOSE";"03014";"1984-08-31";446
"c0d17d628";"HERRERO";"PENALVA";"ALICIA";"03014";"1984-11-18";110
"c0f61c592";"MORGA";"PENICHET";"ALEJANDRO";"03014";"1985-02-03";434
"c10fab8fa";"HERRERO";"PEÑALOSA";"JOAQUIN";"03014";"1985-03-17";293
"c12ddd77a";"MARTINEZ";"PEÑALVER";"JON EMANUEL";"03014";"1985-10-28";877
"c13d04c2e";"QUESADA";"PERAL";"JUAN CARLOS";"03014";"1985-11-11";92
"c180b1974";"HERNANDEZ";"PEREA";"CARLOS";"03014";"1969-03-03";544
"c185731b4";"GODOY";"PEREA";"CARMEN";"03014";"1969-04-07";770
"c192846f6";"CORTINA";"PEREGRINO";"MARIA LIDIA";"03014";"1969-04-21";832
"c19d36c54";"OSSET";"PEREIRA";"NIEVES";"03014";"1969-07-21";309
"c1a15cbbe";"REIG";"PEREYRA";"MARIA JOSE";"03014";"1969-07-28";114
"c1f16431e";"LLUCH";"PEREZ";"SUSANA";"03014";"1969-10-02";202
"c1ff96719";"LOPEZ";"PEREZ";"MARIA JOSE";"03014";"1969-10-15";380
"c213f9e08";"VALLE";"PEREZ";"ANGEL MANUEL";"03014";"1969-12-04";473
"c21bb3495";"DELGADO";"PEREZ";"M. DOLORES";"03014";"1970-01-03";169
"c2c278ba8";"ROCAMORA";"PEREZ";"MARIA VIRTUDES";"03014";"1970-07-08";395
"c2e6ad5c0";"MARTINEZ";"PEREZ";"FELIPE";"03014";"1970-09-21";606
"c2edd36dd";"PEREZ";"PEREZ";"LAURA FATIMA";"03014";"1970-11-14";301
"c30a615c9";"CARDONA";"PEREZ";"MARIA ESTEFANIA";"03066";"1970-11-26";414
"c321d108b";"SANDOVAL";"PEREZ";"RUBEN";"03066";"1970-12-25";404
"c3586b6fb";"DI BOSCO NAVARRO";"PEREZ";"MARGARITA NICOLE";"03066";"1971-04-27";514
"c362b52de";"MARTINEZ";"PEREZ";"FERNANDO";"03066";"1971-08-03";668
"c36a93f13";"BLASCO";"PEREZ";"JOSEP MIQUEL";"03066";"1971-10-29";882
"c391ef5ab";"DIAZ";"PEREZ";"JOSE RAMON";"03066";"1972-02-02";603
"c397a2ec6";"RECHE";"PEREZ";"JOSE ANTONIO";"03066";"1972-04-06";779
"c3cffeb64";"SWIDZINSKA";"PEREZ";"IRENE";"03066";"1972-10-08";115
"c3d64b86f";"SOLIS";"PEREZ";"ROSA MARIA";"03066";"1972-12-19";936
"c3de41c72";"PACIOS";"PEREZ";"VANESA";"03066";"1973-04-25";224
"c4068231e";"IMBERNON";"PEREZ";"JUAN";"03066";"1973-05-05";226
"c42164eed";"HERNANDEZ";"PEREZ";"ELEUTERIO";"03066";"1973-11-29";370
"c424a7950";"BOTELLA";"PEREZ";"NURIA";"03066";"1974-04-13";864
"c434f1492";"CARRASCO";"PEREZ";"FRANCISCO";"03066";"1974-04-21";519
"c46c0c67d";"MARTIN";"PEREZ";"JOSE R.";"03066";"1974-09-26";977
"c478951d8";"JORNET";"PEREZ";"ANDRES";"03066";"1974-11-02";740
"c47a23f7e";"DAMIAN";"PEREZ";"MARIA AFRICA";"03066";"1974-11-25";612
"c4919ce99";"MASIA";"PEREZ";"BERENICE";"03066";"1975-04-19";901
"c4a5ccb0c";"LLORCA";"PEREZ";"MARIA DEL CARMEN";"03066";"1975-10-07";284
"c4be96881";"MARCHART";"PEREZ";"SUSANA";"03066";"1976-01-07";382
"c59291c53";"SANCHEZ";"PEREZ";"MANUEL FRANCISCO";"03066";"1976-02-05";732
"c59fdf2bb";"BALAGUER";"PEREZ";"ESTEFANIA";"03066";"1976-04-12";593
"c5aac1c40";"LOPEZ";"PEREZ";"CRISTIAN";"03066";"1976-05-08";496
"c5b36ca3e";"GARCIA";"PEREZ";"SONIA";"03066";"1977-01-26";935
"c5ca86511";"DOLON";"PEREZ";"FRANCISCO JOSE";"03066";"1977-02-26";974
"c5ce50a9d";"ESQUIVA";"PEREZ";"JULIO MANUEL";"03066";"1977-03-12";970
"c5e8aae93";"BARCO";"PEREZ";"PATRICIO MANUEL";"03066";"1977-03-19";103
"c60ecd5c7";"ROVIRA";"PEREZ";"JOSEFA MANUELA";"03066";"1977-05-02";368
"c612d3441";"ALONSO";"PERTUSA";"JOSEFINA";"03066";"1977-11-14";575
"c63c56359";"COSTA";"PICAZO";"JOSE MANUEL";"03066";"1977-11-23";404
"c65dba1cb";"ESPINOSA";"PICO";"JUAN CARLOS";"03066";"1978-01-31";782
"c6ef4c03a";"PEINADO";"PINA";"PASCUAL";"03066";"1978-02-27";980
"c71ab98da";"JAÑEZ";"PINILLA";"PILAR";"03066";"1978-09-30";919
"c73df13aa";"IBAÑEZ";"PINNA";"RUBEN";"03066";"1978-10-19";987
"c751fa7bf";"BARTOLOME";"PIQUERAS";"JOSE VICENTE";"03066";"1979-03-05";801
"c75a962b9";"ALARCON";"PIRIS";"YOLANDA MARIA";"03066";"1979-03-25";590
"c78f40274";"LOPEZ";"PIZARRO";"IDOIA";"03066";"1979-05-05";425
"c794e3be4";"AROCAS";"PLA";"ESTER";"03066";"1979-05-11";916
"c81b10442";"GIL";"PLA";"MARIA AGUSTINA";"03066";"1979-05-13";526
"c81fc2aaf";"CARRATALA";"PLANELLES";"MARIA JESUS";"03066";"1979-09-29";650
"c82e2552d";"REINA";"PLANELLES";"JOSE ANTONIO";"03066";"1979-11-22";142
"c88fc840c";"ROMERO";"POMARES";"RAFAEL";"03066";"1980-04-28";896
"c8a87bc06";"MARTINEZ";"PONS";"JAVIER";"03066";"1980-05-09";514
"c8bb9387f";"LOPEZ";"PONS";"CRISTOBAL";"03066";"1980-06-19";662
"c903caf65";"ESCRIBANO";"POSE";"ALICIA";"03066";"1980-07-21";872
"c93b6f883";"GARCIA";"POVEDA";"JOSE LUIS";"03066";"1980-12-09";254
"c945ae257";"FORTEZA";"POVEDA";"JOAQUIN";"03066";"1980-12-28";273
"c9807d088";"PRADES";"POVEDA";"JOSE ANTONIO";"03066";"1981-03-19";773
"c9a2631ad";"SALAS";"POVEDA";"JOSE IGNACIO";"03066";"1981-05-25";538
"c9e17ab18";"ARENAS";"POVEDA";"JUANA";"03066";"1981-07-02";655
"c9e91899e";"ALCARAZ";"POVES";"DAVID ISRAEL";"03002";"1981-12-13";504
"ca19de67b";"MORENO";"POYATOS";"LUISA";"03066";"1981-12-23";131
"ca1e857e5";"VALIENTE";"PRADELLS";"MARIA SOLEDAD";"03066";"1982-01-13";151
"ca3c52bcd";"LOPEZ";"PRADOS";"ROSA MARIA";"03066";"1982-02-27";438
"ca4906d1e";"GIL";"PRATS";"YOLANDA J.";"03066";"1982-03-04";104
"ca5c5582a";"GARCIA";"PRIETO";"MARIA JOSE";"03066";"1982-05-14";120
"ca67a0acf";"TORTOSA";"PRODAN";"JUAN FRANCISCO";"03066";"1982-08-19";542
"caa268d04";"MORLAN";"PUADO";"PABLO";"03066";"1982-09-11";473
"caa95ce88";"LLOBREGAT";"PUCHKOV";"JOSE LUIS";"03066";"1983-07-27";696
"cb1cb00b7";"UJEDA";"PUCHOL";"ESTER";"03066";"1983-09-03";947
"cb20e2f99";"GARCIA DE LAS BAYONA";"PUENTE";"SALVADOR";"03066";"1983-09-22";255
"cb52ce061";"RAMOS";"PUEO";"SONIA";"03066";"1984-05-09";675
"cb60ff059";"LOZANO";"PUJALTE";"YOLANDA";"03066";"1984-06-15";865
"cbc633518";"RUIZ";"PUJALTE";"FRANCISCO JAVIER";"03066";"1984-07-07";241
"ccaef15c1";"BAEZA";"PUJOL";"RAQUEL";"03066";"1984-08-13";321
"cccafdd57";"ALBALADEJO";"PUJOL";"RAMON J.";"03066";"1984-09-08";665
"ccd97e06f";"GOMEZ";"PULIDO";"DAVID";"03066";"1985-01-03";831
"cd77232b5";"BELANDO";"PULLA";"CONCEPCION";"03066";"1985-01-26";747
"cda664647";"TORRES";"QUEVEDO";"VICENTE";"03066";"1985-03-17";581
"cdcfc4294";".";"QUEVEDO";"PAOLA CONCEPTION GINETTE";"03066";"1985-04-05";356
"cdfe69e7e";"MISO";"QUILES";"JUAN JOSE";"03066";"1985-06-11";397
"ce986a43f";".";"QUILES";"MATIAS JOSE";"03066";"1985-07-18";723
"cec803032";"MOLL";"QUILES";"MARIA TERESA";"03066";"1985-08-18";252
"ceef2507e";"BERENGUER";"QUINTANILLA";"JULIA";"03066";"1985-10-04";384
"cef22827d";"CYPRIANO";"QUINTO";"PEDRO";"03066";"1985-11-16";124
"cf171e20a";"JUAREZ";"QUIRCE";"MARIA DEL CARMEN";"03066";"1985-12-11";165
"cf1ba09e0";"SEGARRA";"RAEZ";"JOSEFA MARIA";"03066";"1986-03-07";658
"cf234acd7";"ROMERO DE AVILA";"RAMIREZ";"DIEGO";"03066";"1986-04-29";897
"cf337a84b";"MARTINEZ";"RAMIREZ";"INMACULADA";"03066";"1986-05-14";704
"cf4f6107b";"VILLALOBOS";"RAMIREZ";"INMACULADA";"03066";"1986-11-30";312
"cf854904e";"SOTO";"RAMIREZ";"BEATRIZ";"03066";"1987-01-14";401
"cf89fc6a6";"BACHILLER";"RAMIREZ";"ANA";"03066";"1987-04-09";835
"cf8f9ff88";"FONTANET";"RAMIS";"CESAR";"03066";"1987-08-03";463
"cf9322543";"ESCOLANO";"RAMON";"MARIA DOLORES";"03066";"1987-08-04";840
"cfa9c1410";"TORRENT";"RAMON";"MIGUEL ANGEL";"03066";"1969-01-17";584
"cfb5dce43";"MARTINEZ";"RAMOS";"JOSE";"03066";"1969-03-06";381
"cfcbc71bd";"MARTINEZ";"RAMOS";"JOSE LUIS";"03066";"1969-04-13";413
"d034d9bef";"MORA";"RAMOS";"JUAN ANTONIO";"03066";"1969-09-04";327
"d0423da33";"ROCH";"RAMOS";"JOSE LUIS";"03066";"1969-09-08";668
"d04ca0eb6";"JOVER";"RAMOS";"FRANCISCO RAMON";"03066";"1969-10-05";954
"d04d69cc6";"LOPEZ";"RAMOS";"ANGEL";"03066";"1969-10-30";192
"d0806d209";"FEIJOO";"RAMOS";"CLARISA";"03066";"1970-02-13";910
"d08702e32";"RIQUELME";"RAMOS";"HELIOS";"03066";"1970-05-07";275
"d09e909e3";"NAVARRO";"REAL";"ANTONIA";"03066";"1971-04-02";857
"d0dadb26d";"ANTON";"RECHE";"VICENTE";"03066";"1971-04-30";740
"d124e1932";"TOMAS";"REIG";"ALFONSO";"03066";"1971-08-10";21
"d12f4f4da";"MONTANO";"REIG";"MARIA ISABEL";"03066";"1972-04-19";438
"d189f89fd";"MAESTRE";"REIG";"FRANCISCO JAVIER";"03066";"1972-06-01";96
"d197132a2";"CHICOTE";"REQUENA";"FRANCISCA";"03066";"1972-12-29";160
"d1aa5beb7";"LOPEZ";"REQUENA";"JORGE";"03066";"1973-03-28";349
"d1b20942a";"CESTEROS";"REYES";"SUSANA";"03066";"1973-07-19";545
"d2072c61d";"PALACIOS";"RIBERA";"ANTONINO";"03096";"1973-09-17";474
"d2178ef44";"SELLES";"RICO";"FELICIANA";"03112";"1973-12-07";495
"d27ba5914";"GARCIA";"RICO";"ANTONIA";"03088";"1974-01-06";202
"d29a8ddd7";"GARCIA";"RICO";"VICENTE";"03121";"1974-01-17";370
"d2c476f3e";"MARTINEZ";"RICO";"JUAN M.";"03121";"1974-04-22";198
"d2c6009f7";"FERRI";"RIOS";"MARIA TERESA";"03121";"1974-08-17";515
"d2d4abc29";"ALFOSEA";"RIPOLL";"FRANCISCO JOSE";"03121";"1974-09-08";772
"d31fc3936";"ANIORTE";"RIQUELME";"CARLOS";"03121";"1974-09-15";33
"d33095899";"LARREA";"RIZO";"JUAN MANUEL";"03121";"1974-09-23";979
"d336b22d8";"NAVARRO";"RIZO";"JOSE ALEJANDRO";"03121";"1974-09-26";611
"d368f581f";"SANSANO";"ROBLES";"MARIA DEL CARMEN";"03121";"1975-03-18";974
"d391a6554";"RAMIREZ";"ROCA";"JOSEFA";"03121";"1975-04-01";562
"d4247d015";"ALOS";"ROCA";"JESUS";"03121";"1975-04-23";992
"d45c3004d";"MARCO";"RODENAS";"CONCEPCION";"03096";"1975-07-05";386
"d46ad3599";"PASTOR";"RODES";"ELENA";"03019";"1975-08-10";841
"d47d91632";"POZO";"RODRIGO";"MANUELA";"03010";"1975-11-24";53
"d4932c0c4";"CORDERO";"RODRIGUEZ";"SARA";"03051";"1976-02-10";795
"d496e6384";"AMOROS";"RODRIGUEZ";"ANTONIA MARIA";"03114";"1976-05-17";511
"d4a06d684";"MORENO";"RODRIGUEZ";"AFRICA";"03062";"1976-05-28";963
"d4a68b96a";"NAVARRO";"RODRIGUEZ";"ANTONIO MANUEL";"46124";"1976-06-27";69
"d4e6896e6";"TERUEL";"RODRIGUEZ";"JOSE DANIEL";"03062";"1976-08-25";368
"d4f29e9e2";"SAEZ";"RODRIGUEZ";"PATROCINIO DEL CARMEN";"03031";"1976-09-11";703
"d5378acc0";"ROSA";"RODRIGUEZ";"EVA MARIA";"03031";"1976-10-07";91
"d542dd04b";"DURA";"RODRIGUEZ";"PATRICIA";"03031";"1976-11-01";806
"d5de6e7f8";"ABELA";"RODRIGUEZ";"ESTHER";"03031";"1977-02-19";800
"d5e2a20fa";"PEREZ";"RODRIGUEZ";"VICENT";"03031";"1977-05-30";510
"d5e64d99a";"CREIXELL";"RODRIGUEZ";"JAIME";"03031";"1977-09-19";967
"d61e3eea6";"LOPEZ";"RODRIGUEZ";"EVA MARIA";"03031";"1977-10-23";148
"d620bb89f";"CRESPO";"RODRIGUEZ";"JORGE";"03031";"1978-02-13";840
"d63d26cb7";"SERRA";"RODRIGUEZ";"ISRAEL";"03031";"1978-08-07";512
"d658b1150";"PEREZ";"RODRIGUEZ";"JOSE ANTONIO";"03031";"1978-08-19";622
